552.00000,56.89223
553.00000,50.21819
554.00000,42.64705
555.00000,31.72811
556.00000,40.90823
557.00000,52.02523
558.00000,47.67611
559.00000,50.95288
560.00000,39.62222
561.00000,32.74760
562.00000,56.17577
563.00000,29.28495
564.00000,52.87145
565.00000,42.98900
566.00000,36.05748
567.00000,56.74284
568.00000,44.66306
569.00000,57.56897
570.00000,29.45439
571.00000,54.85190
572.00000,49.76020
573.00000,49.99108
574.00000,33.99143
575.00000,45.43512
576.00000,40.49709
577.00000,49.77949
578.00000,39.54994
579.00000,46.02923
580.00000,44.03695
581.00000,50.70992
582.00000,43.80276
583.00000,57.97979
584.00000,41.46717
585.00000,57.36000
586.00000,60.04328
587.00000,45.41052
588.00000,30.57593
589.00000,48.70062
590.00000,57.27488
591.00000,32.77595
592.00000,37.88184
593.00000,38.53224
594.00000,49.88658
595.00000,29.08697
596.00000,64.04825
597.00000,52.54646
598.00000,47.72316
599.00000,34.80622
600.00000,56.77967
601.00000,47.14924
602.00000,43.87534
603.00000,35.92486
604.00000,36.43635
605.00000,43.14377
606.00000,40.82646
607.00000,43.51807
608.00000,39.98648
609.00000,23.84417
610.00000,39.54920
611.00000,41.42036
612.00000,49.50871
613.00000,46.24553
614.00000,58.09628
615.00000,54.92105
616.00000,48.83955
617.00000,49.32363
618.00000,36.61301
619.00000,50.17789
620.00000,45.22949
621.00000,25.64740
622.00000,55.52649
623.00000,31.48479
624.00000,29.06667
625.00000,41.97048
626.00000,37.21149
627.00000,38.37868
628.00000,30.55946
629.00000,45.21740
630.00000,35.56989
631.00000,26.49316
632.00000,52.27676
633.00000,27.12955
634.00000,54.25661
635.00000,55.54558
636.00000,28.51736
637.00000,35.60156
638.00000,59.65759
639.00000,66.20004
640.00000,46.13604
641.00000,29.53696
642.00000,43.86563
643.00000,48.71108
644.00000,47.40988
645.00000,55.14879
646.00000,39.61736
647.00000,41.53855
648.00000,28.31132
649.00000,40.50921
650.00000,40.45166
651.00000,41.93922
652.00000,38.49066
653.00000,52.13539
654.00000,51.52411
655.00000,46.87404
656.00000,39.84115
657.00000,45.35549
658.00000,29.23321
659.00000,57.78257
660.00000,51.67518
661.00000,22.07159
662.00000,43.01671
663.00000,45.71657
664.00000,27.75484
665.00000,55.08370
666.00000,54.84004
667.00000,42.10652
668.00000,39.30786
669.00000,53.51197
670.00000,56.61404
671.00000,41.64236
672.00000,47.00806
673.00000,58.30531
674.00000,49.91339
675.00000,63.80625
676.00000,47.32305
677.00000,35.74363
678.00000,29.42157
679.00000,45.20066
680.00000,42.07774
681.00000,38.82145
682.00000,17.39917
683.00000,37.65971
684.00000,50.57582
685.00000,43.83546
686.00000,48.89154
687.00000,55.82936
688.00000,61.33261
689.00000,33.09724
690.00000,35.90534
691.00000,43.43207
692.00000,48.06480
693.00000,59.06243
694.00000,48.34294
695.00000,38.30847
696.00000,40.63008
697.00000,53.92705
698.00000,50.16343
699.00000,63.39465
700.00000,42.92579
701.00000,28.48162
702.00000,32.39895
703.00000,36.89031
704.00000,32.33253
705.00000,44.50550
706.00000,32.89626
707.00000,29.53392
708.00000,42.83983
709.00000,48.67700
710.00000,37.30132
711.00000,46.52745
712.00000,59.40064
713.00000,35.12222
714.00000,36.08029
715.00000,41.31807
716.00000,34.36036
717.00000,35.88299
718.00000,39.21630
719.00000,38.16565
720.00000,59.97567
721.00000,25.15087
722.00000,41.60620
723.00000,43.10798
724.00000,42.31499
725.00000,26.88499
726.00000,43.54142
727.00000,51.25251
728.00000,32.10978
729.00000,39.43302
730.00000,47.43516
731.00000,39.41233
732.00000,45.30982
733.00000,38.10267
734.00000,55.82095
735.00000,54.62799
736.00000,28.26157
737.00000,44.74187
738.00000,25.35299
739.00000,33.28749
740.00000,39.92728
741.00000,42.65815
742.00000,38.33729
743.00000,35.01308
744.00000,33.55367
745.00000,44.89694
746.00000,44.30636
747.00000,35.75645
748.00000,49.40593
749.00000,48.22516
750.00000,34.83411
751.00000,53.70193
752.00000,42.83537
753.00000,40.67480
754.00000,40.99352
755.00000,45.52765
756.00000,20.49665
757.00000,40.64934
758.00000,26.32407
759.00000,44.74584
760.00000,30.59466
761.00000,36.92034
762.00000,44.14337
763.00000,43.84762
764.00000,15.54364
765.00000,44.34253
766.00000,35.30812
767.00000,43.34069
768.00000,41.48123
769.00000,58.29905
770.00000,40.58801
771.00000,39.75349
772.00000,35.23488
773.00000,42.21695
774.00000,31.66284
775.00000,29.00702
776.00000,47.65941
777.00000,36.42000
778.00000,52.75317
779.00000,43.15134
780.00000,44.73066
781.00000,36.51839
782.00000,49.57238
783.00000,37.47451
784.00000,42.93043
785.00000,41.44599
786.00000,43.50851
787.00000,42.16005
788.00000,48.26305
789.00000,43.31780
790.00000,30.07689
791.00000,22.72413
792.00000,47.25439
793.00000,32.13310
794.00000,40.95823
795.00000,33.51809
796.00000,45.43500
797.00000,40.22175
798.00000,45.48920
799.00000,54.23774
800.00000,51.74130
801.00000,33.98586
802.00000,46.63749
803.00000,29.18740
804.00000,49.34095
805.00000,45.61483
806.00000,39.83408
807.00000,43.92311
808.00000,35.53599
809.00000,30.52688
810.00000,52.32898
811.00000,33.25233
812.00000,49.48209
813.00000,28.87200
814.00000,15.34605
815.00000,37.07687
816.00000,46.74519
817.00000,54.69902
818.00000,34.73631
819.00000,40.47974
820.00000,58.63765
821.00000,37.84134
822.00000,66.40756
823.00000,39.98539
824.00000,34.69694
825.00000,44.81820
826.00000,52.09297
827.00000,42.65168
828.00000,46.38274
829.00000,33.46864
830.00000,52.62899
831.00000,42.98125
832.00000,46.76463
833.00000,58.28432
834.00000,46.10437
835.00000,42.73137
836.00000,33.07821
837.00000,41.93399
838.00000,45.34782
839.00000,39.69800
840.00000,41.42285
841.00000,43.02552
842.00000,28.09871
843.00000,57.55749
844.00000,38.70279
845.00000,35.22401
846.00000,27.38145
847.00000,38.71341
848.00000,31.92271
849.00000,49.89848
850.00000,39.11769
851.00000,30.70834
852.00000,55.09927
853.00000,57.48664
854.00000,46.11744
855.00000,40.05671
856.00000,32.21038
857.00000,47.62568
858.00000,66.56214
859.00000,50.07001
860.00000,54.24985
861.00000,47.08873
862.00000,37.30653
863.00000,54.78314
864.00000,30.79100
865.00000,49.83769
866.00000,52.63714
867.00000,30.68430
868.00000,14.82986
869.00000,32.19196
870.00000,29.93635
871.00000,61.52007
872.00000,24.59194
873.00000,30.32473
874.00000,40.82649
875.00000,50.54855
876.00000,49.11649
877.00000,39.28898
878.00000,37.00735
879.00000,46.37925
880.00000,33.63617
881.00000,47.15036
882.00000,52.34913
883.00000,49.29063
884.00000,40.70069
885.00000,35.21360
886.00000,51.88404
887.00000,36.42556
888.00000,46.53730
889.00000,37.34987
890.00000,26.24212
891.00000,30.59127
892.00000,49.49427
893.00000,36.13162
894.00000,55.32790
895.00000,45.73802
896.00000,56.52852
897.00000,57.35850
898.00000,29.84010
899.00000,51.35995
900.00000,43.04918
901.00000,48.04580
902.00000,30.58543
903.00000,39.94878
904.00000,53.02736
905.00000,38.31978
906.00000,41.62540
907.00000,43.14348
908.00000,40.56950
909.00000,50.71802
910.00000,28.66368
911.00000,52.03048
912.00000,34.07802
913.00000,33.52923
914.00000,45.83632
915.00000,60.30783
916.00000,42.42639
917.00000,46.30817
918.00000,27.69945
919.00000,38.69192
920.00000,30.08635
921.00000,40.71065
922.00000,42.59563
923.00000,35.89289
924.00000,50.19272
925.00000,25.93301
926.00000,38.81964
927.00000,35.64481
928.00000,50.95695
929.00000,48.18130
930.00000,48.07686
931.00000,42.60230
932.00000,43.74450
933.00000,32.79750
934.00000,30.37124
935.00000,27.70521
936.00000,37.44362
937.00000,46.50784
938.00000,56.30875
939.00000,41.35131
940.00000,37.29884
941.00000,49.78754
942.00000,53.22949
943.00000,52.23642
944.00000,48.80004
945.00000,57.01798
946.00000,40.67636
947.00000,55.41489
948.00000,46.79319
949.00000,40.31483
950.00000,36.21681
951.00000,48.25940
952.00000,39.80044
953.00000,39.87983
954.00000,47.54981
955.00000,41.28931
956.00000,36.75162
957.00000,49.19869
958.00000,50.04062
959.00000,43.48485
960.00000,63.90630
961.00000,29.78023
962.00000,33.59767
963.00000,51.12506
964.00000,37.59362
965.00000,43.81839
966.00000,35.29177
967.00000,45.58086
968.00000,44.82325
969.00000,42.55305
970.00000,26.20532
971.00000,77.39624
972.00000,30.83757
973.00000,36.77354
974.00000,48.78672
975.00000,45.45238
976.00000,43.27832
977.00000,38.36813
978.00000,39.23769
979.00000,33.84336
980.00000,48.38973
981.00000,41.22814
982.00000,40.13795
983.00000,44.98211
984.00000,42.72090
985.00000,48.03228
986.00000,49.76664
987.00000,32.10808
988.00000,34.35308
989.00000,16.16051
990.00000,40.55936
991.00000,39.15421
992.00000,47.68585
993.00000,45.96803
994.00000,44.90126
995.00000,51.25421
996.00000,67.43429
997.00000,37.57013
998.00000,47.35347
999.00000,43.26454
